"","region","country","indicator","input","date"
"783","Asia-Pacific","Tonga","Prohibition of torture in the constitution","No",NA
"784","Asia-Pacific","Turkmenistan","Prohibition of torture in the constitution","Yes",2008
"785","Asia-Pacific","Tuvalu","Prohibition of torture in the constitution","Yes",1986
"786","Asia-Pacific","Uzbekistan","Prohibition of torture in the constitution","Yes",1992
"787","Asia-Pacific","Vanuatu","Prohibition of torture in the constitution","No",NA
"788","Asia-Pacific","Viet Nam","Prohibition of torture in the constitution","Yes",1994
"789","Americas","Antigua and Barbuda","Criminalisation of torture under domestic law","Partially",1993
"790","Americas","Argentina","Criminalisation of torture under domestic law","Yes",1984
"791","Americas","Bahamas","Criminalisation of torture under domestic law","Partially",2001
"792","Americas","Barbados","Criminalisation of torture under domestic law","No",NA
"793","Americas","Belize","Criminalisation of torture under domestic law","Partially",2011
"794","Americas","Bolivia","Criminalisation of torture under domestic law","Partially",1997
"795","Americas","Brazil","Criminalisation of torture under domestic law","Partially",1997
"796","Americas","Canada","Criminalisation of torture under domestic law","Yes",1985
"797","Americas","Chile","Criminalisation of torture under domestic law","Partially",1984
"798","Americas","Colombia","Criminalisation of torture under domestic law","Partially",1984
"799","Americas","Costa Rica","Criminalisation of torture under domestic law","Partially",1999
"800","Americas","Cuba","Criminalisation of torture under domestic law","Yes",2022
"801","Americas","Dominica","Criminalisation of torture under domestic law","No",NA
"802","Americas","Dominican Republic","Criminalisation of torture under domestic law","Yes",1997
"803","Americas","Ecuador","Criminalisation of torture under domestic law","Partially",2007
"804","Americas","El Salvador","Criminalisation of torture under domestic law","Partially",1998
"805","Americas","Grenada","Criminalisation of torture under domestic law","Partially",1984
"806","Americas","Guatemala","Criminalisation of torture under domestic law","Partially",1984
"807","Americas","Guyana","Criminalisation of torture under domestic law","Partially",1984
"808","Americas","Haiti","Criminalisation of torture under domestic law","Partially",2024
"809","Americas","Honduras","Criminalisation of torture under domestic law","Partially",1986
"810","Americas","Jamaica","Criminalisation of torture under domestic law","No",NA
"811","Americas","Mexico","Criminalisation of torture under domestic law","Partially",1986
"812","Americas","Nicaragua","Criminalisation of torture under domestic law","Partially",2008
"813","Americas","Panama","Criminalisation of torture under domestic law","Yes",1987
"814","Americas","Paraguay","Criminalisation of torture under domestic law","Partially",1997
"815","Americas","Peru","Criminalisation of torture under domestic law","Partially",1991
"816","Americas","Saint Kitts and Nevis","Criminalisation of torture under domestic law","Partially",2017
"817","Americas","Saint Lucia","Criminalisation of torture under domestic law","Partially",2005
"818","Americas","Saint Vincent and the Grenadines","Criminalisation of torture under domestic law","No",NA
"819","Americas","Suriname","Criminalisation of torture under domestic law","No",NA
"820","Americas","Trinidad and Tobago","Criminalisation of torture under domestic law","No",NA
"821","Americas","United States","Criminalisation of torture under domestic law","Yes",2014
"822","Americas","Uruguay","Criminalisation of torture under domestic law","Partially",2006
"823","Americas","Venezuela","Criminalisation of torture under domestic law","Partially",2013
"824","Africa","Algeria","Criminalisation of torture under domestic law","Partially",2006
"825","Africa","Angola","Criminalisation of torture under domestic law","Yes",2020
"826","Africa","Benin","Criminalisation of torture under domestic law","Partially",2018
"827","Africa","Botswana","Criminalisation of torture under domestic law","Partially",2018
"828","Africa","Burkina Faso","Criminalisation of torture under domestic law","Partially",2018
"829","Africa","Burundi","Criminalisation of torture under domestic law","Yes",2009
"830","Africa","Cabo Verde","Criminalisation of torture under domestic law","Partially",2021
"831","Africa","Cameroon","Criminalisation of torture under domestic law","Partially",2016
"832","Africa","Central African Republic","Criminalisation of torture under domestic law","No",NA
"833","Africa","Chad","Criminalisation of torture under domestic law","Partially",2017
"834","Africa","Comoros","Criminalisation of torture under domestic law","Partially",1995
"835","Africa","Congo","Criminalisation of torture under domestic law","No",NA
"836","Africa","Cote d'Ivoire","Criminalisation of torture under domestic law","Partially",2024
"837","Africa","Democratic Republic of the Congo","Criminalisation of torture under domestic law","Partially",2008
"838","Africa","Djibouti","Criminalisation of torture under domestic law","Partially",1995
"839","Africa","Equatorial Guinea","Criminalisation of torture under domestic law","Yes",2006
"840","Africa","Eritrea","Criminalisation of torture under domestic law","Partially",2019
"841","Africa","Ethiopia","Criminalisation of torture under domestic law","No",NA
"842","Africa","Gabon","Criminalisation of torture under domestic law","Partially",2019
"843","Africa","Gambia","Criminalisation of torture under domestic law","Partially",2023
"844","Africa","Ghana","Criminalisation of torture under domestic law","No",NA
"845","Africa","Guinea","Criminalisation of torture under domestic law","Partially",1993
"846","Africa","Guinea-Bissau","Criminalisation of torture under domestic law","No",NA
"847","Africa","Kenya","Criminalisation of torture under domestic law","Partially",2017
"848","Africa","Lesotho","Criminalisation of torture under domestic law","No",NA
"849","Africa","Liberia","Criminalisation of torture under domestic law","No",NA
"850","Africa","Madagascar","Criminalisation of torture under domestic law","Partially",2008
"851","Africa","Malawi","Criminalisation of torture under domestic law","No",NA
"852","Africa","Mali","Criminalisation of torture under domestic law","No",NA
"853","Africa","Mauritania","Criminalisation of torture under domestic law","Yes",2015
"854","Africa","Mozambique","Criminalisation of torture under domestic law","No",NA
"855","Africa","Namibia","Criminalisation of torture under domestic law","Yes",2018
"856","Africa","Niger","Criminalisation of torture under domestic law","Partially",2018
"857","Africa","Nigeria","Criminalisation of torture under domestic law","Partially",2017
"858","Africa","Rwanda","Criminalisation of torture under domestic law","Partially",2012
"859","Africa","Sao Tome and Principe","Criminalisation of torture under domestic law","Yes",2011
"860","Africa","Senegal","Criminalisation of torture under domestic law","Partially",1999
"861","Africa","Seychelles","Criminalisation of torture under domestic law","No",NA
"862","Africa","Sierra Leone","Criminalisation of torture under domestic law","No",NA
"863","Africa","Somalia","Criminalisation of torture under domestic law","No",NA
"864","Africa","South Sudan","Criminalisation of torture under domestic law","No",NA
"865","Africa","Sudan","Criminalisation of torture under domestic law","Partially",2019
"866","Africa","Swaziland","Criminalisation of torture under domestic law","Partially",2018
"867","Africa","Uganda","Criminalisation of torture under domestic law","Partially",2018
"868","Africa","United Republic of Tanzania","Criminalisation of torture under domestic law","No",NA
"869","Africa","Zambia","Criminalisation of torture under domestic law","No",NA
"870","Africa","Zimbabwe","Criminalisation of torture under domestic law","No",NA
"871","Africa","Mauritius","Criminalisation of torture under domestic law","Partially",2008
"872","Africa","South Africa","Criminalisation of torture under domestic law","Partially",2013
"873","Africa","Togo","Criminalisation of torture under domestic law","Partially",2000
"874","Europe","Albania","Criminalisation of torture under domestic law","Yes",2007
"875","Europe","Andorra","Criminalisation of torture under domestic law","Partially",2005
"876","Europe","Austria","Criminalisation of torture under domestic law","Partially",1998
"877","Europe","Armenia","Criminalisation of torture under domestic law","No",NA
"878","Europe","Belarus","Criminalisation of torture under domestic law","No",NA
"879","Europe","Belgium","Criminalisation of torture under domestic law","Partially",2021
"880","Europe","Bosnia and Herzegovina","Criminalisation of torture under domestic law","Yes",2003
"881","Europe","Bulgaria","Criminalisation of torture under domestic law","No",NA
"882","Europe","Croatia","Criminalisation of torture under domestic law","Yes",1996
"883","Europe","Cyprus","Criminalisation of torture under domestic law","Yes",2002
"884","Europe","France","Criminalisation of torture under domestic law","Partially",1994
"885","Europe","Czech Republic","Criminalisation of torture under domestic law","Partially",2009
"886","Europe","Denmark","Criminalisation of torture under domestic law","Partially",2005
"887","Europe","Estonia","Criminalisation of torture under domestic law","Partially",2015
"888","Europe","Finland","Criminalisation of torture under domestic law","Partially",2009
"889","Europe","Georgia","Criminalisation of torture under domestic law","Partially",2005
"890","Europe","Germany","Criminalisation of torture under domestic law","No",NA
"891","Europe","Greece","Criminalisation of torture under domestic law","Partially",2019
"892","Europe","Holy See","Criminalisation of torture under domestic law","Partially",2013
"893","Europe","Hungary","Criminalisation of torture under domestic law","Partially",2017
"894","Europe","Iceland","Criminalisation of torture under domestic law","No",NA
"895","Europe","Italy","Criminalisation of torture under domestic law","Yes",2017
"896","Europe","Ireland","Criminalisation of torture under domestic law","No",NA
"897","Europe","Latvia","Criminalisation of torture under domestic law","Partially",2020
"898","Europe","Liechtenstein","Criminalisation of torture under domestic law","Partially",2019
"899","Europe","Lithuania","Criminalisation of torture under domestic law","Yes",2015
"900","Europe","Luxembourg","Criminalisation of torture under domestic law","Partially",2019
"901","Europe","North Macedonia","Criminalisation of torture under domestic law","Partially",2023
"902","Europe","Romania","Criminalisation of torture under domestic law","Yes",2014
"903","Europe","San Marino","Criminalisation of torture under domestic law","No",NA
"904","Europe","Serbia","Criminalisation of torture under domestic law","No",NA
"905","Europe","Slovakia","Criminalisation of torture under domestic law","Partially",2023
"906","Europe","Slovenia","Criminalisation of torture under domestic law","Partially",2012
"907","Europe","Spain","Criminalisation of torture under domestic law","Partially",1995
"908","Europe","Sweden","Criminalisation of torture under domestic law","No",NA
"909","Europe","Switzerland","Criminalisation of torture under domestic law","Partially",2005
"910","Europe","United Kingdom","Criminalisation of torture under domestic law","Partially",1998
"911","Europe","Malta","Criminalisation of torture under domestic law","Partially",1990
"912","Europe","Monaco","Criminalisation of torture under domestic law","Partially",2020
"913","Europe","Montenegro","Criminalisation of torture under domestic law","Partially",2021
"914","Europe","Netherlands","Criminalisation of torture under domestic law","Partially",2003
"915","Europe","Norway","Criminalisation of torture under domestic law","Partially",2008
"916","Europe","Poland","Criminalisation of torture under domestic law","No",NA
"917","Europe","Portugal","Criminalisation of torture under domestic law","Partially",2006
"918","Europe","Republic of Moldova","Criminalisation of torture under domestic law","Yes",2010
"919","Europe","Russia","Criminalisation of torture under domestic law","No",NA
"920","Europe","Turkey","Criminalisation of torture under domestic law","Partially",2004
"921","Europe","Ukraine","Criminalisation of torture under domestic law","Partially",2001
"922","Middle East","Bahrain","Criminalisation of torture under domestic law","Yes",1984
"923","Middle East","Egypt","Criminalisation of torture under domestic law","Partially",1992
"924","Middle East","Iran","Criminalisation of torture under domestic law","No",NA
"925","Middle East","Iraq","Criminalisation of torture under domestic law","Partially",2010
"926","Middle East","Israel","Criminalisation of torture under domestic law","No",NA
"927","Middle East","Jordan","Criminalisation of torture under domestic law","Partially",2017
"928","Middle East","Kuwait","Criminalisation of torture under domestic law","Partially",2024
"929","Middle East","Lebanon","Criminalisation of torture under domestic law","Partially",2009
"930","Middle East","Libya","Criminalisation of torture under domestic law","Partially",2013
"931","Middle East","Morocco","Criminalisation of torture under domestic law","Partially",2006
"932","Middle East","State of Palestine","Criminalisation of torture under domestic law","Partially",2003
"933","Middle East","Oman","Criminalisation of torture under domestic law","Partially",2020
"934","Middle East","Qatar","Criminalisation of torture under domestic law","Partially",2014
"935","Middle East","Saudi Arabia","Criminalisation of torture under domestic law","Partially",2013
"936","Middle East","Syria","Criminalisation of torture under domestic law","Partially",2008
"937","Middle East","Tunisia","Criminalisation of torture under domestic law","Partially",1984
"938","Middle East","United Arab Emirates","Criminalisation of torture under domestic law","Partially",1987
"939","Middle East","Yemen","Criminalisation of torture under domestic law","No",NA
"940","Asia-Pacific","Afghanistan","Criminalisation of torture under domestic law","Partially",2021
"941","Asia-Pacific","Australia","Criminalisation of torture under domestic law","Yes",2010
"942","Asia-Pacific","Azerbaijan","Criminalisation of torture under domestic law","Partially",1999
"943","Asia-Pacific","Bangladesh","Criminalisation of torture under domestic law","No",NA
"944","Asia-Pacific","Bhutan","Criminalisation of torture under domestic law","Partially",2004
"945","Asia-Pacific","Brunei Darussalam","Criminalisation of torture under domestic law","No",NA
"946","Asia-Pacific","Cambodia","Criminalisation of torture under domestic law","Partially",2009
"947","Asia-Pacific","China","Criminalisation of torture under domestic law","Partially",2014
"948","Asia-Pacific","Cook Islands","Criminalisation of torture under domestic law","Partially",2018
"949","Asia-Pacific","Fiji","Criminalisation of torture under domestic law","Partially",2009
"950","Asia-Pacific","Democratic People's Republic of Korea","Criminalisation of torture under domestic law","No",NA
"951","Asia-Pacific","India","Criminalisation of torture under domestic law","No",NA
"952","Asia-Pacific","Indonesia","Criminalisation of torture under domestic law","Partially",2023
"953","Asia-Pacific","Japan","Criminalisation of torture under domestic law","Partially",2006
"954","Asia-Pacific","Kazakhstan","Criminalisation of torture under domestic law","Partially",2023
"955","Asia-Pacific","Kiribati","Criminalisation of torture under domestic law","No",NA
"956","Asia-Pacific","Kyrgyzstan","Criminalisation of torture under domestic law","Partially",2021
"957","Asia-Pacific","Lao People's Democratic Republic","Criminalisation of torture under domestic law","No",NA
"958","Asia-Pacific","Marshall Islands","Criminalisation of torture under domestic law","No",NA
"959","Asia-Pacific","Malaysia","Criminalisation of torture under domestic law","Partially",2015
"960","Asia-Pacific","Maldives","Criminalisation of torture under domestic law","Yes",2013
"961","Asia-Pacific","Micronesia","Criminalisation of torture under domestic law","No",NA
"962","Asia-Pacific","Mongolia","Criminalisation of torture under domestic law","Partially",2015
"963","Asia-Pacific","Myanmar","Criminalisation of torture under domestic law","Partially",1984
"964","Asia-Pacific","Nauru","Criminalisation of torture under domestic law","Yes",2016
"965","Asia-Pacific","Nepal","Criminalisation of torture under domestic law","Partially",2018
"966","Asia-Pacific","New Zealand","Criminalisation of torture under domestic law","Yes",1989
"967","Asia-Pacific","Niue","Criminalisation of torture under domestic law","No",NA
"968","Asia-Pacific","Palau","Criminalisation of torture under domestic law","No",NA
"969","Asia-Pacific","Papua New Guinea","Criminalisation of torture under domestic law","No",NA
"970","Asia-Pacific","Pakistan","Criminalisation of torture under domestic law","Partially",2002
"971","Asia-Pacific","Philippines","Criminalisation of torture under domestic law","Yes",2009
"972","Asia-Pacific","Republic of Korea","Criminalisation of torture under domestic law","Partially",1998
"973","Asia-Pacific","Samoa","Criminalisation of torture under domestic law","No",NA
"974","Asia-Pacific","Solomon Islands","Criminalisation of torture under domestic law","No",NA
"975","Asia-Pacific","Singapore","Criminalisation of torture under domestic law","No",NA
"976","Asia-Pacific","Sri Lanka","Criminalisation of torture under domestic law","Partially",1984
"977","Asia-Pacific","Tajikistan","Criminalisation of torture under domestic law","Partially",2012
"978","Asia-Pacific","Thailand","Criminalisation of torture under domestic law","Yes",2022
"979","Asia-Pacific","Timor-Leste","Criminalisation of torture under domestic law","Yes",2009
"980","Asia-Pacific","Tonga","Criminalisation of torture under domestic law","No",NA
"981","Asia-Pacific","Turkmenistan","Criminalisation of torture under domestic law","Yes",2012
"982","Asia-Pacific","Tuvalu","Criminalisation of torture under domestic law","No",NA
"983","Asia-Pacific","Uzbekistan","Criminalisation of torture under domestic law","Partially",2008
"984","Asia-Pacific","Vanuatu","Criminalisation of torture under domestic law","No",NA
"985","Asia-Pacific","Viet Nam","Criminalisation of torture under domestic law","Partially",2017
"986","Americas","Antigua and Barbuda","Designation of the National Preventive Mechanism (in law)","No",NA
"987","Americas","Argentina","Designation of the National Preventive Mechanism (in law)","Yes",2013
"988","Americas","Bahamas","Designation of the National Preventive Mechanism (in law)","No",NA
"989","Americas","Barbados","Designation of the National Preventive Mechanism (in law)","No",NA
"990","Americas","Belize","Designation of the National Preventive Mechanism (in law)","No",NA
"991","Americas","Bolivia","Designation of the National Preventive Mechanism (in law)","Yes",2013
"992","Americas","Brazil","Designation of the National Preventive Mechanism (in law)","Yes",2013
"993","Americas","Canada","Designation of the National Preventive Mechanism (in law)","No",NA
"994","Americas","Chile","Designation of the National Preventive Mechanism (in law)","Yes",2020
"995","Americas","Colombia","Designation of the National Preventive Mechanism (in law)","No",NA
"996","Americas","Costa Rica","Designation of the National Preventive Mechanism (in law)","Yes",2006
"997","Americas","Cuba","Designation of the National Preventive Mechanism (in law)","No",NA
"998","Americas","Dominica","Designation of the National Preventive Mechanism (in law)","No",NA
"999","Americas","Dominican Republic","Designation of the National Preventive Mechanism (in law)","No",NA
"1000","Americas","Ecuador","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1001","Americas","El Salvador","Designation of the National Preventive Mechanism (in law)","No",NA
"1002","Americas","Grenada","Designation of the National Preventive Mechanism (in law)","No",NA
"1003","Americas","Guatemala","Designation of the National Preventive Mechanism (in law)","Yes",2010
"1004","Americas","Guyana","Designation of the National Preventive Mechanism (in law)","No",NA
"1005","Americas","Haiti","Designation of the National Preventive Mechanism (in law)","No",NA
"1006","Americas","Honduras","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1007","Americas","Jamaica","Designation of the National Preventive Mechanism (in law)","No",NA
"1008","Americas","Mexico","Designation of the National Preventive Mechanism (in law)","Yes",2007
"1009","Americas","Nicaragua","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1010","Americas","Panama","Designation of the National Preventive Mechanism (in law)","Yes",2017
"1011","Americas","Paraguay","Designation of the National Preventive Mechanism (in law)","Yes",2010
"1012","Americas","Peru","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1013","Americas","Saint Kitts and Nevis","Designation of the National Preventive Mechanism (in law)","No",NA
"1014","Americas","Saint Lucia","Designation of the National Preventive Mechanism (in law)","No",NA
"1015","Americas","Saint Vincent and the Grenadines","Designation of the National Preventive Mechanism (in law)","No",NA
"1016","Americas","Suriname","Designation of the National Preventive Mechanism (in law)","No",NA
"1017","Americas","Trinidad and Tobago","Designation of the National Preventive Mechanism (in law)","No",NA
"1018","Americas","United States","Designation of the National Preventive Mechanism (in law)","No",NA
"1019","Americas","Uruguay","Designation of the National Preventive Mechanism (in law)","Yes",2010
"1020","Americas","Venezuela","Designation of the National Preventive Mechanism (in law)","No",NA
"1021","Africa","Algeria","Designation of the National Preventive Mechanism (in law)","No",NA
"1022","Africa","Angola","Designation of the National Preventive Mechanism (in law)","No",NA
"1023","Africa","Benin","Designation of the National Preventive Mechanism (in law)","No",NA
"1024","Africa","Botswana","Designation of the National Preventive Mechanism (in law)","No",NA
"1025","Africa","Burkina Faso","Designation of the National Preventive Mechanism (in law)","Yes",2022
"1026","Africa","Burundi","Designation of the National Preventive Mechanism (in law)","No",NA
"1027","Africa","Cabo Verde","Designation of the National Preventive Mechanism (in law)","Yes",2018
"1028","Africa","Cameroon","Designation of the National Preventive Mechanism (in law)","No",NA
"1029","Africa","Central African Republic","Designation of the National Preventive Mechanism (in law)","No",NA
"1030","Africa","Chad","Designation of the National Preventive Mechanism (in law)","No",NA
"1031","Africa","Comoros","Designation of the National Preventive Mechanism (in law)","No",NA
"1032","Africa","Congo","Designation of the National Preventive Mechanism (in law)","No",NA
"1033","Africa","Cote d'Ivoire","Designation of the National Preventive Mechanism (in law)","No",NA
"1034","Africa","Democratic Republic of the Congo","Designation of the National Preventive Mechanism (in law)","No",NA
"1035","Africa","Djibouti","Designation of the National Preventive Mechanism (in law)","No",NA
"1036","Africa","Equatorial Guinea","Designation of the National Preventive Mechanism (in law)","No",NA
"1037","Africa","Eritrea","Designation of the National Preventive Mechanism (in law)","No",NA
"1038","Africa","Ethiopia","Designation of the National Preventive Mechanism (in law)","No",NA
"1039","Africa","Gabon","Designation of the National Preventive Mechanism (in law)","No",NA
"1040","Africa","Gambia","Designation of the National Preventive Mechanism (in law)","No",NA
"1041","Africa","Ghana","Designation of the National Preventive Mechanism (in law)","No",NA
"1042","Africa","Guinea","Designation of the National Preventive Mechanism (in law)","No",NA
"1043","Africa","Guinea-Bissau","Designation of the National Preventive Mechanism (in law)","No",NA
"1044","Africa","Kenya","Designation of the National Preventive Mechanism (in law)","No",NA
"1045","Africa","Lesotho","Designation of the National Preventive Mechanism (in law)","No",NA
"1046","Africa","Liberia","Designation of the National Preventive Mechanism (in law)","No",NA
"1047","Africa","Madagascar","Designation of the National Preventive Mechanism (in law)","Yes",2019
"1048","Africa","Malawi","Designation of the National Preventive Mechanism (in law)","No",NA
"1049","Africa","Mali","Designation of the National Preventive Mechanism (in law)","Yes",2010
"1050","Africa","Mauritania","Designation of the National Preventive Mechanism (in law)","Yes",2014
"1051","Africa","Mozambique","Designation of the National Preventive Mechanism (in law)","Yes",2013
"1052","Africa","Namibia","Designation of the National Preventive Mechanism (in law)","No",NA
"1053","Africa","Niger","Designation of the National Preventive Mechanism (in law)","Yes",2020
"1054","Africa","Nigeria","Designation of the National Preventive Mechanism (in law)","Yes",2024
"1055","Africa","Rwanda","Designation of the National Preventive Mechanism (in law)","Yes",2020
"1056","Africa","Sao Tome and Principe","Designation of the National Preventive Mechanism (in law)","No",NA
"1057","Africa","Senegal","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1058","Africa","Seychelles","Designation of the National Preventive Mechanism (in law)","No",NA
"1059","Africa","Sierra Leone","Designation of the National Preventive Mechanism (in law)","No",NA
"1060","Africa","Somalia","Designation of the National Preventive Mechanism (in law)","No",NA
"1061","Africa","South Sudan","Designation of the National Preventive Mechanism (in law)","No",NA
"1062","Africa","Sudan","Designation of the National Preventive Mechanism (in law)","No",NA
"1063","Africa","Swaziland","Designation of the National Preventive Mechanism (in law)","No",NA
"1064","Africa","Uganda","Designation of the National Preventive Mechanism (in law)","No",NA
"1065","Africa","United Republic of Tanzania","Designation of the National Preventive Mechanism (in law)","No",NA
"1066","Africa","Zambia","Designation of the National Preventive Mechanism (in law)","No",NA
"1067","Africa","Zimbabwe","Designation of the National Preventive Mechanism (in law)","No",NA
"1068","Africa","Mauritius","Designation of the National Preventive Mechanism (in law)","Yes",2010
"1069","Africa","South Africa","Designation of the National Preventive Mechanism (in law)","Yes",2020
"1070","Africa","Togo","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1071","Europe","Albania","Designation of the National Preventive Mechanism (in law)","Yes",2008
"1072","Europe","Andorra","Designation of the National Preventive Mechanism (in law)","No",NA
"1073","Europe","Austria","Designation of the National Preventive Mechanism (in law)","Yes",2013
"1074","Europe","Armenia","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1075","Europe","Belarus","Designation of the National Preventive Mechanism (in law)","No",NA
"1076","Europe","Belgium","Designation of the National Preventive Mechanism (in law)","No",NA
"1077","Europe","Bosnia and Herzegovina","Designation of the National Preventive Mechanism (in law)","Yes",2023
"1078","Europe","Bulgaria","Designation of the National Preventive Mechanism (in law)","Yes",2013
"1079","Europe","Croatia","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1080","Europe","Cyprus","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1081","Europe","France","Designation of the National Preventive Mechanism (in law)","Yes",2007
"1082","Europe","Czech Republic","Designation of the National Preventive Mechanism (in law)","Yes",2006
"1083","Europe","Denmark","Designation of the National Preventive Mechanism (in law)","Yes",2007
"1084","Europe","Estonia","Designation of the National Preventive Mechanism (in law)","Yes",2008
"1085","Europe","Finland","Designation of the National Preventive Mechanism (in law)","Yes",2014
"1086","Europe","Georgia","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1087","Europe","Germany","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1088","Europe","Greece","Designation of the National Preventive Mechanism (in law)","Yes",2010
"1089","Europe","Holy See","Designation of the National Preventive Mechanism (in law)","No",NA
"1090","Europe","Hungary","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1091","Europe","Iceland","Designation of the National Preventive Mechanism (in law)","Yes",2020
"1092","Europe","Italy","Designation of the National Preventive Mechanism (in law)","Yes",2014
"1093","Europe","Ireland","Designation of the National Preventive Mechanism (in law)","No",NA
"1094","Europe","Latvia","Designation of the National Preventive Mechanism (in law)","Yes",2021
"1095","Europe","Liechtenstein","Designation of the National Preventive Mechanism (in law)","Yes",2008
"1096","Europe","Lithuania","Designation of the National Preventive Mechanism (in law)","Yes",2014
"1097","Europe","Luxembourg","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1098","Europe","North Macedonia","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1099","Europe","Romania","Designation of the National Preventive Mechanism (in law)","Yes",2015
"1100","Europe","San Marino","Designation of the National Preventive Mechanism (in law)","No",NA
"1101","Europe","Serbia","Designation of the National Preventive Mechanism (in law)","Yes",2008
"1102","Europe","Slovakia","Designation of the National Preventive Mechanism (in law)","Yes",2024
"1103","Europe","Slovenia","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1104","Europe","Spain","Designation of the National Preventive Mechanism (in law)","Yes",2010
"1105","Europe","Sweden","Designation of the National Preventive Mechanism (in law)","Yes",2007
"1106","Europe","Switzerland","Designation of the National Preventive Mechanism (in law)","Yes",2010
"1107","Europe","United Kingdom","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1108","Europe","Malta","Designation of the National Preventive Mechanism (in law)","Yes",2008
"1109","Europe","Monaco","Designation of the National Preventive Mechanism (in law)","No",NA
"1110","Europe","Montenegro","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1111","Europe","Netherlands","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1112","Europe","Norway","Designation of the National Preventive Mechanism (in law)","Yes",2014
"1113","Europe","Poland","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1114","Europe","Portugal","Designation of the National Preventive Mechanism (in law)","Yes",2013
"1115","Europe","Republic of Moldova","Designation of the National Preventive Mechanism (in law)","Yes",2007
"1116","Europe","Russia","Designation of the National Preventive Mechanism (in law)","No",NA
"1117","Europe","Turkey","Designation of the National Preventive Mechanism (in law)","Yes",2014
"1118","Europe","Ukraine","Designation of the National Preventive Mechanism (in law)","Yes",2012
"1119","Middle East","Bahrain","Designation of the National Preventive Mechanism (in law)","No",NA
"1120","Middle East","Egypt","Designation of the National Preventive Mechanism (in law)","No",NA
"1121","Middle East","Iran","Designation of the National Preventive Mechanism (in law)","No",NA
"1122","Middle East","Iraq","Designation of the National Preventive Mechanism (in law)","No",NA
"1123","Middle East","Israel","Designation of the National Preventive Mechanism (in law)","No",NA
"1124","Middle East","Jordan","Designation of the National Preventive Mechanism (in law)","No",NA
"1125","Middle East","Kuwait","Designation of the National Preventive Mechanism (in law)","No",NA
"1126","Middle East","Lebanon","Designation of the National Preventive Mechanism (in law)","Yes",2016
"1127","Middle East","Libya","Designation of the National Preventive Mechanism (in law)","No",NA
"1128","Middle East","Morocco","Designation of the National Preventive Mechanism (in law)","Yes",2018
"1129","Middle East","State of Palestine","Designation of the National Preventive Mechanism (in law)","No",NA
"1130","Middle East","Oman","Designation of the National Preventive Mechanism (in law)","No",NA
"1131","Middle East","Qatar","Designation of the National Preventive Mechanism (in law)","No",NA
"1132","Middle East","Saudi Arabia","Designation of the National Preventive Mechanism (in law)","No",NA
"1133","Middle East","Syria","Designation of the National Preventive Mechanism (in law)","No",NA
"1134","Middle East","Tunisia","Designation of the National Preventive Mechanism (in law)","Yes",2014
"1135","Middle East","United Arab Emirates","Designation of the National Preventive Mechanism (in law)","No",NA
"1136","Middle East","Yemen","Designation of the National Preventive Mechanism (in law)","No",NA
"1137","Asia-Pacific","Afghanistan","Designation of the National Preventive Mechanism (in law)","No",NA
"1138","Asia-Pacific","Australia","Designation of the National Preventive Mechanism (in law)","Yes",2019
"1139","Asia-Pacific","Azerbaijan","Designation of the National Preventive Mechanism (in law)","Yes",2009
"1140","Asia-Pacific","Bangladesh","Designation of the National Preventive Mechanism (in law)","No",NA
"1141","Asia-Pacific","Bhutan","Designation of the National Preventive Mechanism (in law)","No",NA
"1142","Asia-Pacific","Brunei Darussalam","Designation of the National Preventive Mechanism (in law)","No",NA
"1143","Asia-Pacific","Cambodia","Designation of the National Preventive Mechanism (in law)","Yes",2018
"1144","Asia-Pacific","China","Designation of the National Preventive Mechanism (in law)","No",NA
"1145","Asia-Pacific","Cook Islands","Designation of the National Preventive Mechanism (in law)","No",NA
"1146","Asia-Pacific","Fiji","Designation of the National Preventive Mechanism (in law)","No",NA
"1147","Asia-Pacific","Democratic People's Republic of Korea","Designation of the National Preventive Mechanism (in law)","No",NA
"1148","Asia-Pacific","India","Designation of the National Preventive Mechanism (in law)","No",NA
"1149","Asia-Pacific","Indonesia","Designation of the National Preventive Mechanism (in law)","No",NA
"1150","Asia-Pacific","Japan","Designation of the National Preventive Mechanism (in law)","No",NA
"1151","Asia-Pacific","Kazakhstan","Designation of the National Preventive Mechanism (in law)","Yes",2015
